OBJECTID,Is 24 Hours,Car Park Count,Has Carpark Cost,Has Tourist Attraction,Latitude,Longitude,Number Of Connectors,Has Charging Cost,x,y,Combined Latitude,Combined Longitude
182275,1,1,0,1,-37.393211,175.839003,2,1,1851323.85,5857722.974,925643.2283945001,2928949.4065015004
181895,1,1,0,1,-41.114531,173.011033,2,1,1600926.284,5448528.725,800442.5847345,2724350.8680165
181949,1,1,0,1,-43.324396,172.598728,2,1,1567465.554,5203082.385,783711.114802,2601627.491864
190631,1,1,0,0,-41.338061,173.184316,2,1,1615421.788,5423697.472,807690.2249695,2711935.328158
182709,1,1,0,1,-36.834533,175.703773,2,1,1841116.764,5920071.047,920539.9647335,2960123.3753865003
181445,1,1,0,1,-41.223808,174.872944,4,1,1756987.162,5434706.4,878472.969096,2717440.6364720003
192120,1,1,0,0,-40.95187263,175.6603085,6,1,1823910.165,5463177.159,911934.606563685,2731676.40965425
185887,1,1,0,0,-43.89638233,171.7583053,4,1,1500274.825,5138886.336,750115.464308835,2569529.04715265
182468,1,1,0,1,-45.485131,170.715903,2,1,1421504.581,4960617.727,710729.5479345,2480394.2214515
182410,1,1,0,1,-43.38398,170.184601,4,1,1371950.291,5192693.259,685953.45351,2596431.7218004996
180027,1,1,0,1,-39.174447,176.624938,3,1,1913160.105,5657602.231,956560.4652765,2828889.427969
182731,1,1,0,1,-37.192743,174.983637,6,1,1776059.28,5881902.939,888011.0436285,2941038.9613185003
191528,1,1,0,0,-41.284599,174.776116,2,1,1748732.837,5428127.676,874345.7762005001,2714151.226058
182356,1,1,0,1,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
183283,1,1,0,0,-41.28381,174.738131,2,1,1745553.579,5428279.658,872756.147595,2714227.1980655
180453,1,1,0,1,-37.783496,176.327311,2,1,1893027.183,5812989.85,946494.6997519999,2906583.0886554997
188084,1,1,0,0,-35.210342,173.918288,2,1,1683581.511,6103244.197,841773.150329,3051709.057644
182203,1,1,0,1,-42.52231104,172.8283791,4,1,1585903.587,5292215.261,792930.53234448,2646194.04468955
184716,1,1,0,0,-43.569347,172.758637,2,1,1580509.514,5175928.735,790232.9723265,2588050.7468185
186718,1,1,0,0,-35.684183,174.321699,4,1,1719598.147,6050274.608,859781.2314085001,3025224.4648495
180396,1,1,0,1,-43.9089175,171.7426923,6,1,1499042.07,5137475.129,749499.0805412501,2568823.43584615
183618,1,1,0,0,-43.52414449,172.3662733,4,1,1548787.158,5180782.125,774371.816927755,2590477.24563665
182199,1,1,0,1,-43.30485776,172.5933352,4,1,1567017.749,5205250.081,783487.22207112,2602711.3371676
189931,1,1,0,0,-36.160955,174.443894,2,1,1729873.993,5997233.324,864918.9160225,2998703.883947
187478,1,1,0,0,-43.808449,172.964534,2,1,1597147.413,5149401.338,798551.8022755,2574787.151267
181562,1,1,0,1,-45.912893,169.686481,2,1,1343028.648,4910290.429,671491.3675535,2455230.0577404997
183602,1,1,0,0,-43.9089175,171.7426923,6,1,1499042.07,5137475.129,749499.0805412501,2568823.43584615
187427,1,1,0,0,-41.509526,173.923111,2,1,1677034.522,5404266.914,838496.5062370001,2702220.4185555
184055,1,1,0,0,-43.89638233,171.7583053,4,1,1500274.825,5138886.336,750115.464308835,2569529.04715265
181862,1,1,0,1,-39.454334,173.86043,2,1,1674027.852,5632450.277,836994.198833,2816312.068715
187816,1,1,0,0,-39.454334,173.86043,2,1,1674027.852,5632450.277,836994.198833,2816312.068715
184585,1,1,0,0,-38.136053,176.25273,2,1,1885089.265,5774089.118,942525.5644734999,2887132.685365
188461,1,1,0,0,-43.53177229,172.6294569,4,1,1570059.396,5180063.358,785007.932113855,2590117.99372845
182308,1,1,0,1,-38.690098,176.072374,6,1,1867227.127,5713131.508,933594.218451,2856653.7901870003
181438,1,1,0,1,-41.116804,175.325726,2,1,1795258.76,5445669.677,897608.821598,2722922.501363
183058,1,1,0,1,-35.940285,173.872122,2,1,1678662.451,6022323.376,839313.2553574999,3011248.624061
188806,1,1,0,0,-42.120066,171.866254,2,1,1506281.941,5336270.923,753119.9104670001,2668221.394627
180293,1,1,0,1,-34.819858,173.124679,2,1,1611402.046,6146926.618,805683.6130710001,3073549.8713395
180160,1,1,0,1,-44.400611,171.253465,2,1,1460918.247,5082147.216,730436.9231945,2541159.2347325
190219,1,1,0,0,-43.641551,172.474166,6,1,1557588.717,5167803.732,778772.5377244999,2583988.103083
190914,1,1,0,0,-43.52459977,172.6680243,6,1,1573172.538,5180873.087,786564.5067001149,2590522.87751215
184582,1,1,0,0,-38.012522,177.283381,3,1,1976090.728,5784129.062,988026.357739,2892153.1726905
181469,1,1,0,1,-41.330898,174.780196,2,1,1748969.054,5422980.45,874463.861551,2711577.615098
181817,1,1,0,1,-37.393211,175.839003,2,1,1851323.85,5857722.974,925643.2283945001,2928949.4065015004
182334,1,1,0,1,-40.20959,176.099002,2,1,1863740.988,5544372.775,931850.3892049999,2772274.437001
185401,1,1,0,0,-44.303657,171.225107,4,1,1458426.711,5092867.904,729191.2036715,2546519.5645535
180979,1,1,0,1,-41.114531,173.011033,2,1,1600926.284,5448528.725,800442.5847345,2724350.8680165
180131,1,1,0,1,-43.528367,172.620082,2,1,1569300.156,5180438.128,784628.3138165,2590305.374041
181010,1,1,0,1,-41.330187,174.785974,2,1,1749454.211,5423049.446,874706.4404064999,2711612.115987
190379,1,1,0,0,-35.407799,173.800554,2,1,1672688.382,6081437.819,836326.4871005,3040805.809777
187803,1,1,0,0,-38.689086,176.072565,4,1,1867247.512,5713243.283,933604.4114570001,2856709.6777824997
190973,1,1,0,0,-37.053386,174.931804,2,1,1771773.075,5897460.063,885868.010807,2948817.4974020002
189716,1,1,0,0,-41.460704,173.961785,2,1,1680322.219,5409651.986,840140.379148,2704912.9738924997
188226,1,1,0,0,-37.139161,175.543117,2,1,1825883.793,5886662.106,912923.3269195,2943418.8245584997
180303,1,1,0,1,-35.407799,173.800554,2,1,1672688.382,6081437.819,836326.4871005,3040805.809777
180073,1,1,0,1,-41.270097,173.284786,3,1,1623852.912,5431219.802,811905.8209515,2715696.543393
182284,1,1,0,1,-37.778893,175.273749,2,1,1800240.207,5816282.025,900101.2140535,2908228.6493745004
181484,1,1,0,1,-42.774278,172.846924,2,1,1587477.452,5264239.392,793717.338861,2632206.119462
190359,1,1,0,0,-37.19981522,174.9018157,2,1,1768780.678,5881267.173,884371.73909239,2940721.0374078504
183326,1,1,0,0,-43.38398,170.184601,4,1,1371950.291,5192693.259,685953.45351,2596431.7218004996
181342,1,1,0,1,-36.860782,174.828352,2,1,1762983.505,5919011.102,881473.322109,2959592.965176
187055,1,1,0,0,-45.878934,170.503272,4,1,1406253.167,4916372.283,703103.644033,2458271.393136
179998,1,1,0,1,-37.949836,176.998989,3,1,1951409.663,5792202.179,975685.8565819999,2896189.5889944998
180153,1,1,0,1,-44.00343,170.4769,2,1,1397721.983,5124651.113,698838.989785,2562410.79495
182601,1,1,0,1,-35.984141,174.44488,2,1,1730253.979,6016845.429,865108.9974295,3008509.93694
184715,1,1,0,0,-43.561652,172.737561,2,1,1578804.892,5176778.18,789380.665174,2588475.4587804996
184785,1,1,0,0,-40.91217889,175.0022089,6,1,1768617.094,5469061.963,884288.090910555,2734618.48260445
180486,1,1,0,1,-39.177432,175.402147,2,1,1807498.019,5660784.583,903729.4207840001,2830479.9925734997
181006,1,1,0,1,-41.318419,174.797143,2,1,1750415.966,5424336.656,875187.3237905,2712255.7265715003
189602,1,1,0,0,-37.203677,175.873856,2,1,1855049.752,5878663.233,927506.2741615,2939419.553428
186938,1,1,0,0,-41.202821,174.808593,2,1,1751641.596,5437150.64,875800.1965895,2718662.7242965
182138,1,1,0,1,-35.684183,174.321699,4,1,1719598.147,6050274.608,859781.2314085001,3025224.4648495
181030,1,1,0,1,-43.156522,172.730383,2,1,1578079.822,5221768.186,789018.332739,2610970.4581915
184632,1,1,0,0,-40.623516,175.284152,2,1,1793197.477,5500526.812,896578.4267419999,2750351.048076
182858,1,1,0,1,-42.774278,172.846924,2,1,1587477.452,5264239.392,793717.338861,2632206.119462
181485,1,1,0,1,-42.812788,173.273014,2,1,1622320.368,5259938.297,811138.777606,2630055.785007
180304,1,1,0,1,-35.50505,173.391141,2,1,1635471.66,6070876.152,817718.0774749999,3035524.7715705
180544,1,1,0,1,-41.30715,174.773973,2,1,1748502.2,5425627.684,874230.446425,2712901.2289865003
189288,1,1,0,0,-43.517235,172.587829,2,1,1566687.777,5181662.025,783322.1298825,2590917.3064145003
186360,1,1,0,0,-43.48139321,171.9403634,4,1,1514307.825,5185179.75,757132.171803395,2592675.8451817
190494,1,1,0,0,-36.830041,174.796572,2,1,1760214.448,5922475.468,880088.8089795001,2961325.132286
181584,1,1,0,1,-41.45148883,172.8368258,4,1,1586370.869,5411108.577,793164.708755585,2705640.7069129
180018,1,1,0,1,-38.690098,176.072374,6,1,1867227.127,5713131.508,933594.218451,2856653.7901870003
180764,1,1,0,1,-35.684183,174.321699,4,1,1719598.147,6050274.608,859781.2314085001,3025224.4648495
191972,1,1,0,0,-41.116804,175.325726,2,1,1795258.76,5445669.677,897608.821598,2722922.501363
181286,1,1,0,1,-41.28065437,174.9073127,1,1,1759729.448,5428332.521,879844.083672815,2714253.7141563497
188786,1,1,0,0,-41.301383,174.759694,2,1,1747319.815,5426292.289,873639.2568084999,2713233.524347
182596,1,1,0,1,-35.684183,174.321699,4,1,1719598.147,6050274.608,859781.2314085001,3025224.4648495
182826,1,1,0,1,-41.284599,174.776116,2,1,1748732.837,5428127.676,874345.7762005001,2714151.226058
180958,1,1,0,1,-40.076095,175.37971,2,1,1802915.769,5561083.126,901437.8464525001,2780629.252855
180189,1,1,0,1,-45.94324,169.261463,2,1,1310227.15,4905460.14,655090.60338,2452814.7007315
186547,1,1,0,0,-43.561652,172.737561,2,1,1578804.892,5176778.18,789380.665174,2588475.4587804996
182605,1,1,0,1,-36.399244,174.66644,4,1,1749437.884,5970478.273,874700.742378,2985326.46972
185792,1,1,0,0,-35.099027,173.259314,4,1,1623634.316,6115944.376,811799.6084865001,3058058.817657
182765,1,1,0,1,-38.689086,176.072565,4,1,1867247.512,5713243.283,933604.4114570001,2856709.6777824997
182124,1,1,0,1,-34.517702,172.840523,4,1,1585362.582,6180428.282,792664.032149,3090300.5612614998
186271,1,1,0,0,-36.730307,174.704564,2,1,1752205.82,5933690.608,876084.5448465,2966932.656282
182262,1,1,0,1,-36.908289,174.735404,2,1,1754601.324,5913895.055,877282.2078555,2957034.8952019997
191290,1,1,0,0,-35.210342,173.918288,2,1,1683581.511,6103244.197,841773.150329,3051709.057644
181443,1,1,0,1,-41.211402,174.904391,4,1,1759653.304,5436026.455,879806.046299,2718100.6796955
181287,1,1,0,1,-42.52231104,172.8283791,4,1,1585903.587,5292215.261,792930.53234448,2646194.04468955
184533,1,1,0,0,-41.26184911,174.9461883,4,1,1763032.078,5430348.079,881495.408075445,2715261.51259415
186998,1,1,0,0,-43.517235,172.587829,2,1,1566687.777,5181662.025,783322.1298825,2590917.3064145003
180111,1,1,0,1,-42.812788,173.273014,2,1,1622320.368,5259938.297,811138.777606,2630055.785007
180522,1,1,0,1,-41.116804,175.325726,2,1,1795258.76,5445669.677,897608.821598,2722922.501363
181765,1,1,0,1,-43.89638233,171.7583053,4,1,1500274.825,5138886.336,750115.464308835,2569529.04715265
185939,1,1,0,0,-37.393211,175.839003,2,1,1851323.85,5857722.974,925643.2283945001,2928949.4065015004
191641,1,1,0,0,-46.116449,169.964229,2,1,1365430.994,4888533.122,682692.4387754999,2444351.5431145
181890,1,1,0,1,-40.918804,174.98174,2,1,1766876.524,5468365.727,883417.802598,2734270.35437
190188,1,1,0,0,-42.842644,171.560183,2,1,1482342.904,5255653.72,741150.0306780001,2627912.6400915
189799,1,1,0,0,-45.542158,169.316024,2,1,1312401.168,4950215.873,656177.8129210001,2475192.5945119997
181472,1,1,0,1,-41.460704,173.961785,2,1,1680322.219,5409651.986,840140.379148,2704912.9738924997
180827,1,1,0,1,-41.29055552,174.8970403,2,1,1758845.116,5427252.116,879401.91272224,2713713.50652015
180551,1,1,0,1,-41.329728,174.776479,2,1,1748660.659,5423116.724,874309.664636,2711645.7502395003
184960,1,1,0,0,-43.52459977,172.6680243,6,1,1573172.538,5180873.087,786564.5067001149,2590522.87751215
181018,1,1,0,1,-41.799545,172.325373,2,1,1543953.844,5372259.744,771956.0222275,2686216.0346865
180595,1,1,0,1,-43.579833,172.564889,4,1,1564870.108,5174700.505,782413.2640835,2587436.5349445
190490,1,1,0,0,-43.52414449,172.3662733,4,1,1548787.158,5180782.125,774371.816927755,2590477.24563665
189265,1,1,0,0,-42.387995,173.679475,2,1,1655929.49,5306920.096,827943.5510025,2653546.8877375
180393,1,1,0,1,-40.38642863,175.6382388,4,1,1823937.54,5526009.676,911948.576785685,2763092.6571194
182873,1,1,0,1,-43.489228,172.108133,2,1,1527884.636,5184468.64,763920.573386,2592320.3740665
185539,1,1,0,0,-40.175295,175.385907,5,1,1803148.533,5550056.864,901554.1788525,2775116.1249535
180171,1,1,0,1,-45.094048,169.601258,2,1,1332566.064,5000980.7,666260.484976,2500575.1506290003
181754,1,1,0,1,-43.52459977,172.6680243,6,1,1573172.538,5180873.087,786564.5067001149,2590522.87751215
187818,1,1,0,0,-39.492478,176.914804,2,1,1936677.786,5621249.018,968319.146761,2810712.9664020003
181526,1,1,0,1,-44.002983,170.475634,2,1,1397618.964,5124697.654,698787.4805085,2562434.064817
180578,1,1,0,1,-43.38398,170.184601,4,1,1371950.291,5192693.259,685953.45351,2596431.7218004996
183720,1,1,0,0,-40.861889,172.806131,3,1,1583661.329,5476556.301,791810.2335554999,2738364.5535655
181078,1,1,0,1,-44.488533,169.966399,2,1,1358786.121,5069387.542,679370.8162335,2534778.7541995
180375,1,1,0,1,-43.38363038,172.6576248,4,1,1572267.795,5196525.355,786112.20568481,2598349.0063124
185340,1,1,0,0,-35.379808,174.065521,2,1,1696780.997,6084315.272,848372.808596,3042244.6687605
182348,1,1,0,1,-40.918804,174.98174,2,1,1766876.524,5468365.727,883417.802598,2734270.35437
182607,1,1,0,1,-36.730307,174.704564,2,1,1752205.82,5933690.608,876084.5448465,2966932.656282
185063,1,1,0,0,-39.080674,177.874369,2,1,2021705.575,5662947.3,1010833.2471629999,2831562.5871845
188102,1,1,0,0,-36.586478,174.694796,4,1,1751615.413,5949662.61,875789.413261,2974918.652398
183853,1,1,0,0,-45.94324,169.261463,2,1,1310227.15,4905460.14,655090.60338,2452814.7007315
187351,1,1,0,0,-39.034329,177.421661,3,1,1982773.492,5670101.788,991367.2288355001,2835139.6048304997
190990,1,1,0,0,-37.949836,176.998989,3,1,1951409.663,5792202.179,975685.8565819999,2896189.5889944998
190506,1,1,0,0,-36.908289,174.735404,2,1,1754601.324,5913895.055,877282.2078555,2957034.8952019997
180402,1,1,0,1,-41.1456647,174.839828,4,1,1754394.813,5443441.219,877176.83366765,2721808.029414
182452,1,1,0,1,-44.488533,169.966399,2,1,1358786.121,5069387.542,679370.8162335,2534778.7541995
186994,1,1,0,0,-43.481908,172.706855,2,1,1576293.809,5185626.147,788125.1635459999,2592899.4269275
183814,1,1,0,0,-43.808449,172.964534,2,1,1597147.413,5149401.338,798551.8022755,2574787.151267
189314,1,1,0,0,-44.092764,171.242916,2,1,1459346.291,5116323.058,729651.099118,2558247.150458
186051,1,1,0,0,-41.338061,173.184316,2,1,1615421.788,5423697.472,807690.2249695,2711935.328158
181980,1,1,0,1,-43.770308,172.790497,4,1,1583138.618,5153616.704,791547.423846,2576894.7472485
181433,1,1,0,1,-40.948637,175.665992,2,1,1824399.542,5463521.812,912179.2966814999,2731848.738996
188310,1,1,0,0,-41.132114,174.841666,2,1,1754580.882,5444942.356,877269.874943,2722558.598833
188701,1,1,0,0,-37.978411,175.758459,4,1,1842279.24,5792989.842,921120.6307945,2896582.8002295
188311,1,1,0,0,-41.148489,175.012567,2,1,1768884.258,5442806.87,884421.5547554999,2721490.9412835003
191980,1,1,0,0,-41.251426,172.128479,2,1,1526982.612,5432965.476,763470.680287,2716568.8022395
180775,1,1,0,1,-36.730307,174.704564,2,1,1752205.82,5933690.608,876084.5448465,2966932.656282
182011,1,1,0,1,-45.50746,170.118599,2,1,1374916.652,4956635.704,687435.57227,2478402.9112995
186889,1,1,0,0,-38.692664,176.075956,2,1,1867529.178,5712836.219,933745.242668,2856506.147478
180044,1,1,0,1,-40.20959,176.099002,2,1,1863740.988,5544372.775,931850.3892049999,2772274.437001
189645,1,1,0,0,-39.174447,176.624938,3,1,1913160.105,5657602.231,956560.4652765,2828889.427969
181428,1,1,0,1,-40.763595,175.152736,2,1,1781700.115,5485256.254,890829.6757025,2742715.7033679998
181495,1,1,0,1,-43.460349,172.622245,2,1,1569440.661,5187992.871,784698.6003255,2594082.7466225
187317,1,1,0,0,-37.674986,176.224327,2,1,1884370.405,5825351.664,942166.365007,2912763.9441635
185898,1,1,0,0,-41.1456647,174.839828,4,1,1754394.813,5443441.219,877176.83366765,2721808.029414
182767,1,1,0,1,-38.692664,176.075956,2,1,1867529.178,5712836.219,933745.242668,2856506.147478
182665,1,1,0,1,-43.38363038,172.6576248,4,1,1572267.795,5196525.355,786112.20568481,2598349.0063124
182270,1,1,0,1,-37.000794,175.850207,2,1,1853626.66,5901241.196,926794.829603,2950708.5231035003
180090,1,1,0,1,-41.318419,174.797143,2,1,1750415.966,5424336.656,875187.3237905,2712255.7265715003
186165,1,1,0,0,-43.3239869,172.6643429,4,1,1572785.318,5203151.292,786370.99700655,2601661.97817145
183275,1,1,0,0,-41.211402,174.904391,4,1,1759653.304,5436026.455,879806.046299,2718100.6796955
180918,1,1,0,1,-38.012522,177.283381,3,1,1976090.728,5784129.062,988026.357739,2892153.1726905
191615,1,1,0,0,-44.734921,171.045541,2,1,1445249.794,5044637.783,722602.5295395,2522404.4142704997
180825,1,1,0,1,-43.30485776,172.5933352,4,1,1567017.749,5205250.081,783487.22207112,2602711.3371676
184422,1,1,0,0,-35.228986,173.946827,2,1,1686159.469,6101152.098,843062.120007,3050663.0224135
190119,1,1,0,0,-40.175295,175.385907,5,1,1803148.533,5550056.864,901554.1788525,2775116.1249535
182675,1,1,0,1,-43.50690707,172.5473825,4,1,1563412.592,5182792.043,781684.542546465,2591482.29519125
191947,1,1,0,0,-39.9258,175.040425,2,1,1774365.01,5578485.125,887162.5421,2789330.0827125
182582,1,1,0,1,-34.517702,172.840523,4,1,1585362.582,6180428.282,792664.032149,3090300.5612614998
180450,1,1,0,1,-37.740247,177.675372,3,1,2012044.296,5812701.452,1006003.2778765,2906439.5636859997
184246,1,1,0,0,-43.481908,172.706855,2,1,1576293.809,5185626.147,788125.1635459999,2592899.4269275
183818,1,1,0,0,-44.092764,171.242916,2,1,1459346.291,5116323.058,729651.099118,2558247.150458
182212,1,1,0,1,-43.52459977,172.6680243,6,1,1573172.538,5180873.087,786564.5067001149,2590522.87751215
189201,1,1,0,0,-39.994101,176.555381,2,1,1903546.588,5566840.222,951753.2969495,2783508.3886905
190585,1,1,0,0,-40.546907,175.410771,4,1,1804141.023,5508745.821,902050.2380465,2754460.6158855003
180057,1,1,0,1,-40.917054,175.002489,4,1,1768628.287,5468520.2,884293.684973,2734347.6012445
181759,1,1,0,1,-43.50690707,172.5473825,4,1,1563412.592,5182792.043,781684.542546465,2591482.29519125
180646,1,1,0,1,-45.912893,169.686481,2,1,1343028.648,4910290.429,671491.3675535,2455230.0577404997
190169,1,1,0,0,-41.329728,174.776479,2,1,1748660.659,5423116.724,874309.664636,2711645.7502395003
185537,1,1,0,0,-39.994101,176.555381,2,1,1903546.588,5566840.222,951753.2969495,2783508.3886905
180515,1,1,0,1,-40.917054,175.002489,4,1,1768628.287,5468520.2,884293.684973,2734347.6012445
186414,1,1,0,0,-38.012522,177.283381,3,1,1976090.728,5784129.062,988026.357739,2892153.1726905
180165,1,1,0,1,-44.734921,171.045541,2,1,1445249.794,5044637.783,722602.5295395,2522404.4142704997
189551,1,1,0,0,-43.89638233,171.7583053,4,1,1500274.825,5138886.336,750115.464308835,2569529.04715265
181517,1,1,0,1,-43.641551,172.474166,6,1,1557588.717,5167803.732,778772.5377244999,2583988.103083
181301,1,1,0,1,-43.50690707,172.5473825,4,1,1563412.592,5182792.043,781684.542546465,2591482.29519125
185062,1,1,0,0,-39.05796,174.077402,2,1,1693219.111,5676239.205,846590.0265200001,2838206.641201
182791,1,1,0,1,-40.175295,175.385907,5,1,1803148.533,5550056.864,901554.1788525,2775116.1249535
182829,1,1,0,1,-41.294961,174.75864,2,1,1747246.02,5427007.062,873602.3625195,2713590.91032
182757,1,1,0,1,-38.218022,175.867543,2,1,1851040.244,5766106.29,925501.012989,2883141.0787715
182346,1,1,0,1,-40.861889,172.806131,3,1,1583661.329,5476556.301,791810.2335554999,2738364.5535655
187239,1,1,0,0,-41.29055552,174.8970403,2,1,1758845.116,5427252.116,879401.91272224,2713713.50652015
190109,1,1,0,0,-39.525678,176.861749,2,1,1931955.351,5617760.139,965957.912661,2808968.5003745
180554,1,1,0,1,-41.334271,174.773264,2,1,1748381.295,5422617.853,874169.9803645,2711396.313132
189218,1,1,0,0,-40.918804,174.98174,2,1,1766876.524,5468365.727,883417.802598,2734270.35437
186116,1,1,0,0,-44.488533,169.966399,2,1,1358786.121,5069387.542,679370.8162335,2534778.7541995
184276,1,1,0,0,-44.092764,171.242916,2,1,1459346.291,5116323.058,729651.099118,2558247.150458
186505,1,1,0,0,-41.329728,174.776479,2,1,1748660.659,5423116.724,874309.664636,2711645.7502395003
180995,1,1,0,1,-41.289609,174.776206,2,1,1748728.993,5427571.301,874343.8516955,2713873.038603
184503,1,1,0,0,-37.78702527,175.2839907,4,1,1801120.224,5815357.594,900541.2184873649,2907766.4389953497
191033,1,1,0,0,-39.994101,176.555381,2,1,1903546.588,5566840.222,951753.2969495,2783508.3886905
182427,1,1,0,1,-43.579833,172.564889,4,1,1564870.108,5174700.505,782413.2640835,2587436.5349445
