OBJECTID,Is 24 Hours,Car Park Count,Has Carpark Cost,Has Tourist Attraction,Latitude,Longitude,Number Of Connectors,Has Charging Cost,x,y
182708,1,1,0,1,-36.830041,174.796572,2,1,1760214.448,5922475.468
182709,1,2,0,1,-36.834533,175.703773,2,1,1841116.764,5920071.047
182710,0,9,1,1,-36.84389,174.764115,6,0,1757291.369,5920992.925
182711,0,5,1,1,-36.84591,174.759627,6,0,1756887.047,5920776.197
182712,1,2,1,1,-36.848587,174.74321,3,0,1755417.77,5920506.039
182713,0,8,1,1,-36.84904,174.766916,3,0,1757530.563,5920416.94
182714,0,10,1,1,-36.852916,174.762406,6,0,1757120.5,5919994.346
182715,1,2,0,1,-36.857592,174.629729,2,1,1745282.401,5919685.655
182716,1,3,0,1,-36.860782,174.828352,2,1,1762983.505,5919011.102
182717,1,2,1,1,-36.862698,174.749353,5,1,1755936.825,5918930.477
182718,1,0,1,1,-36.864889,174.760944,6,0,1756965.652,5918668.4
182719,1,5,1,1,-36.897982,174.853434,6,0,1765139.44,5914840.747
182720,1,5,0,1,-36.908289,174.735404,2,1,1754601.324,5913895.055
182721,0,7,1,1,-36.9094,174.682974,6,0,1749927.952,5913855.503
182722,1,3,0,1,-36.90989,174.685797,2,1,1750178.499,5913796.698
182723,1,0,1,1,-36.937812,174.874649,2,1,1766942.987,5910384.733
182724,1,9,1,1,-36.943471,174.900477,3,1,1769230.761,5909711.314
182725,1,4,0,1,-36.988096,174.879214,2,1,1767239.488,5904797.755
182726,0,1,1,1,-36.990584,174.878031,6,0,1767128.752,5904523.791
182727,1,8,1,1,-36.995059,174.866428,2,1,1766086.346,5904047.602
182728,1,9,0,1,-37.000794,175.850207,2,1,1853626.66,5901241.196
182729,1,3,0,1,-37.053386,174.931804,2,1,1771773.075,5897460.063
182730,1,8,0,1,-37.139161,175.543117,2,1,1825883.793,5886662.106
182731,1,7,0,1,-37.192743,174.983637,6,1,1776059.28,5881902.939
182732,1,6,0,1,-37.203677,175.873856,2,1,1855049.752,5878663.233
182733,1,8,0,1,-37.393211,175.839003,2,1,1851323.85,5857722.974
182734,1,10,0,1,-37.63379,178.369254,2,1,2073918.216,5821233.798
182735,1,9,0,1,-37.660023,175.521991,2,1,1822460.761,5828912.592
182736,1,6,1,1,-37.66514,176.19705,2,1,1882001.366,5826526.973
182737,1,10,0,1,-37.674986,176.224327,2,1,1884370.405,5825351.664
182738,1,4,1,1,-37.686622,176.16746,2,1,1879310.004,5824231.397
182739,1,2,0,1,-37.695622,176.16147,2,1,1878747.929,5823250.352
182740,1,7,0,1,-37.740247,177.675372,3,1,2012044.296,5812701.452
182741,1,0,1,1,-37.746053,175.224922,2,1,1796026.359,5820029.72
182742,1,5,0,1,-37.778893,175.273749,2,1,1800240.207,5816282.025
182743,1,1,0,1,-37.783496,176.327311,2,1,1893027.183,5812989.85
182744,1,10,0,1,-37.803753,175.769951,2,1,1843864.781,5812343.767
182745,1,4,0,1,-37.891785,175.466957,2,1,1816926.742,5803322.327
182746,1,4,0,1,-37.949836,176.998989,3,1,1951409.663,5792202.179
182747,1,9,0,1,-37.978411,175.758459,4,1,1842279.24,5792989.842
182748,1,5,0,1,-37.991647,175.200302,2,1,1793214.164,5792827.478
182749,1,0,0,1,-38.008473,175.328916,2,1,1804462.814,5790685.266
182750,1,2,0,1,-38.012522,177.283381,3,1,1976090.728,5784129.062
182751,1,8,0,1,-38.085223,176.701745,2,1,1924681.31,5778254.54
182752,1,1,0,1,-38.130411,178.314844,2,1,2065961.287,5766349.645
182753,1,7,0,1,-38.136053,176.25273,2,1,1885089.265,5774089.118
182754,1,7,1,1,-38.141967,176.251265,6,1,1884937.801,5773437.186
182755,1,5,1,1,-38.148197,176.274742,2,1,1886971.397,5772673.201
182756,1,9,0,1,-38.164895,176.247562,2,1,1884523.981,5770903.617
182757,1,4,0,1,-38.218022,175.867543,2,1,1851040.244,5766106.29
182758,1,8,0,1,-38.331148,175.162076,2,0,1788978.185,5755230.401
182759,1,5,0,1,-38.33225,175.163076,2,1,1789062.736,5755106.058
182760,1,7,0,1,-38.357157,177.535008,3,1,1996318.626,5744811.844
182761,1,8,0,1,-38.373898,178.296608,2,1,2062809.155,5739397.784
182762,1,1,0,1,-38.457178,176.704494,3,1,1923266.603,5736953.591
182763,1,10,0,1,-38.667681,178.02786,3,1,2037524.393,5708088.603
182764,1,0,0,1,-38.671286,178.025616,2,0,2037307.011,5707698.974
182765,1,8,0,1,-38.689086,176.072565,4,1,1867247.512,5713243.283
182766,1,2,0,1,-38.690098,176.072374,6,1,1867227.127,5713131.508
182767,1,10,0,1,-38.692664,176.075956,2,1,1867529.178,5712836.219
182768,1,9,0,1,-38.698202,174.619256,2,1,1740812.046,5715469.172
